Indoramin                                                   ,         
Terazosin Hydrochloride                                     ,         
Tamsulosin Hydrochloride                                    ,         
Tamsulosin & Dutasteride Hydrochloride                      ,         
Solifenacin/Tamsulosin                                      ,         
Duloxetine Hydrochloride                                    ,         
Solifenacin                                                 ,         
Darifenacin Hydrobromide                                    ,         
Fesoterodine Fumarate                                       ,         
Mirabegron                                                  ,         
Emepronium Bromide                                          ,         
Flavoxate Hydrochloride                                     ,         
Oxybutynin                                                  ,         
Terodiline Hydrochloride                                    ,         
Tolterodine                                                 ,         
Propiverine Hydrochloride                                   ,         
Trospium Chloride                                           ,         
Acetohydroxamic Acid                                        ,         
Ammonium Benzoate                                           ,         
Ammonium Chloride                                           ,         
Phenazopyridine Hydrochloride                               ,         
Potassium Citrate                                           ,         
Sodium Citrate                                              ,         
Other Urological Pain Preps                                 ,         
Alum                                                        ,         
Acetic Acid                                                 ,         
Chlorhexidine Gluconate                                     ,         
Chlorhexidine Acetate                                       ,         
Boric Acid                                                  ,         
Dimethyl Sulfoxide                                          ,         
Oxybutynin Hydrochloride                                    ,         
Mandelic Acid                                               ,         
Sodium Citrate                                              ,         
Sodium Chloride                                             ,         
Phenoxyethanol                                              ,         
Sterile Water For Bladder Instillations                     ,         
Noxytiolin                                                  ,         
Catheter Patency Solutions                                  ,         
Acetylcysteine                                              ,         
Other Bladder/Urological Preps                              ,         
Vardenafil                                                  ,         
Dapoxetine Hydrochloride                                    ,         
Avanafil                                                    ,         
Phentolamine/Aviptadil                                      ,         
Alprostadil                                                 ,         
Apomorphine Hydrochloride                                   ,         
Papaverine Hydrochloride                                    ,         
Papaverine Sulphate                                         ,         
Papaverine Hydrochloride/Phentolamine                       ,         
Papaverine Sulfate/Phentolamine                             ,         
Tadalafil                                                   ,         
Moxisylyte Hydrochloride                                    ,         
Yohimbine Hydrochloride                                     ,         
Sildenafil (Erectile Dysfunction)                           ,         
Other Erectile Dysfunction Preps                            ,         
Dapoxetine Hydrochloride                                    ,         
Calc Folinate                                               ,         
Mesna                                                       ,         
Calc Levofolinate                                           ,         
Amifostine                                                  ,         
Palifermin                                                  ,         
Disodium Folinate                                           ,         
Dexrazoxane                                                 ,         
Busulfan                                                    ,         
Carmustine                                                  ,         
Chlorambucil                                                ,         
Cyclophosphamide                                            ,         
Estramustine Phosphate                                      ,         
Etoglucid                                                   ,         
Ifosfamide                                                  ,         
Lomustine                                                   ,         
Melphalan                                                   ,         
Mitobronitol                                                ,         
Chlormethine Hydrochloride                                  ,         
Thiotepa                                                    ,         
Treosulfan                                                  ,         
Dactinomycin                                                ,         
Bleomycin                                                   ,         
Daunorubicin                                                ,         
Doxorubicin Hydrochloride                                   ,         
Epirubicin Hydrochloride                                    ,         
Idarubicin Hydrochloride                                    ,         
Mitomycin                                                   ,         
Mitoxantrone                                                ,         
Clofarabine                                                 ,         
Nelarabine                                                  ,         
Azacitidine                                                 ,         
Tegafur/Gimeracil/Oteracil                                  ,         
Decitabine                                                  ,         
Cladribine                                                  ,         
Cytarabine                                                  ,         
Floxuridine                                                 ,         
Fluorouracil (Antimetabolites)                              ,         
Fluorouracil/Glucose                                        ,         
Mercaptopurine                                              ,         
Methotrexate                                                ,         
Tegafur                                                     ,         
Tioguanine                                                  ,         
Capecitabine                                                ,         
Fludarabine Phosphate                                       ,         
Gemcitabine                                                 ,         
Pemetrexed                                                  ,         
Raltitrexed                                                 ,         
Etoposide                                                   ,         
Vinblastine Sulfate                                         ,         
Vincristine Sulfate                                         ,         
Vindesine Sulfate                                           ,         
Vinorelbine                                                 ,         
Imatinib Mesilate                                           ,         
Bexarotene                                                  ,         
Bortezomib                                                  ,         
Trastuzumab                                                 ,         
Erlotinib                                                   ,         
Topotecan                                                   ,         
Cetuximab                                                   ,         
Porfimer Sodium                                             ,         
Arsenic                                                     ,         
Sorafenib                                                   ,         
Temoporfin                                                  ,         
Oxaliplatin                                                 ,         
Sunitinib                                                   ,         
Dasatinib                                                   ,         
Bevacizumab                                                 ,         
Panitumumab                                                 ,         
Nilotinib                                                   ,         
Lapatinib                                                   ,         
Temsirolimus                                                ,         
Trabectedin                                                 ,         
Gefitinib                                                   ,         
Everolimus                                                  ,         
Celecoxib                                                   ,         
Pazopanib                                                   ,         
Altretamine                                                 ,         
Pegaspargase                                                ,         
Eribulin                                                    ,         
Ipilimumab                                                  ,         
Vemurafenib                                                 ,         
Paclitaxel Albumin                                          ,         
Catumaxomab                                                 ,         
Vandetanib                                                  ,         
Pipobroman                                                  ,         
Ruxolitinib                                                 ,         
Axitinib                                                    ,         
Pertuzumab                                                  ,         
Bosutinib                                                   ,         
Vismodegib                                                  ,         
Regorafenib                                                 ,         
Afatinib                                                    ,         
Ponatinib                                                   ,         
Cabozantinib                                                ,         
Ibrutinib                                                   ,         
Nintedanib                                                  ,         
Asparaginase                                                ,         
Lenvatinib                                                  ,         
Panobinostat                                                ,         
Trifluridine/Tipiracil                                      ,         
Olaparib                                                    ,         
Ramucirumab                                                 ,         
Pembrolizumab                                               ,         
Palbociclib                                                 ,         
Ixazomib                                                    ,         
Alectinib                                                   ,         
Inotuzumab                                                  ,         
Amsacrine                                                   ,         
Docetaxel                                                   ,         
Carboplatin                                                 ,         
Cisplatin                                                   ,         
Crisantaspase                                               ,         
Dacarbazine                                                 ,         
Hydroxycarbamide                                            ,         
Irinotecan Hydrochloride                                    ,         
Mitotane                                                    ,         
Pentostatin                                                 ,         
Parachloropheylolanine                                      ,         
Procarbazine Hydrochloride                                  ,         
Paclitaxel                                                  ,         
Razoxane                                                    ,         
Tretinoin                                                   ,         
Temozolomide                                                ,         
Alitretinoin                                                ,         
Azathioprine                                                ,         
Mycophenolate Mofetil                                       ,         
Mycophenolate Sod                                           ,         
Antilymphocyte Immunoglobulin                               ,         
Basiliximab                                                 ,         
Ciclosporin                                                 ,         
Tacrolimus                                                  ,         
Sirolimus                                                   ,         
Daclizumab                                                  ,         
Canakinumab                                                 ,         
Antithymocyte Immunoglobulin                                ,         
Belatacept                                                  ,         
Other Cortico'oid&ImmunosuppressantPreps                    ,         
Corynebacterium Parvum Vaccine                              ,         
Alemtuzumab                                                 ,         
Rituximab                                                   ,         
Obinutuzumab                                                ,         
Thalidomide (Immunomodulating)                              ,         
Histamine Dihydrocloride                                    ,         
Canakinumab                                                 ,         
Fingolimod                                                  ,         
Dabrafenib                                                  ,         
Pomalidomide                                                ,         
Dimethyl Fumar                                              ,         
Teriflunomide                                               ,         
Siltuximab                                                  ,         
Pegintereron Beta                                           ,         
Aldesleukin                                                 ,         
Nivolumab                                                   ,         
Trametinib                                                  ,         
Cobimetinib                                                 ,         
Osimertinib                                                 ,         
Peginterferon Alpha                                         ,         
Interferon Alpha                                            ,         
Interferon Beta                                             ,         
Glatiramer Acetate                                          ,         
Natalizumab                                                 ,         
Bacillus Calmette-Guerin (B.C.G.)                           ,         
Lenalidomide                                                ,         
Interferon Gamma                                            ,         
Fosfestrol Tetrasodium                                      ,         
Polyestradiol Phos Phosphate                                ,         
Diethylstilbestrol                                          ,         
Gestonorone Hexanoate                                       ,         
Medroxyprogesterone Acetate                                 ,         
Megestrol Acetate                                           ,         
Norethisterone Acetate                                      ,         
Drostanolone Propionate                                     ,         
Testolactone                                                ,         
Fulvestrant                                                 ,         
Aminoglutethimide                                           ,         
Anastrozole                                                 ,         
Exemestane                                                  ,         
Formestane                                                  ,         
Letrozole                                                   ,         
Onapristone                                                 ,         
Tamoxifen Citrate                                           ,         
Toremifene Citrate                                          ,         
Bicalutamide                                                ,         
Buserelin                                                   ,         
Cyproterone Acetate                                         ,         
Flutamide                                                   ,         
Goserelin Acetate                                           ,         
Leuprorelin Acetate                                         ,         
Triptorelin Acetate                                         ,         
Histrelin Acetate                                           ,         
Degarelix                                                   ,         
Triptorelin Embonate                                        ,         
Abiraterone                                                 ,         
Enzalutamide                                                ,         
Octreotide Acetate                                          ,         
Lanreotide                                                  ,         
Pasireotide                                                 ,         
Compound Iron Preparations                                  ,         
Ferrous Fumarate                                            ,         
Ferrous Gluconate                                           ,         
Ferrous Glycine Sulfate                                     ,         
Ferrous Succinate                                           ,         
Ferrous Sulfate                                             ,         
Iron & Folic Acid                                           ,         
Higher Folic Acid Content                                   ,         
Polysaccharide-Iron Complex                                 ,         
Sodium Feredetate                                           ,         
Ferrous Calcium Citrate                                     ,         
Ferric Maltol                                               ,         
Other Oral Iron Preps                                       ,         
Iron Sucrose                                                ,         
Iron Dextran                                                ,         
Iron Sorbitol                                               ,         
Iron Polymaltose                                            ,         
Iron Carboxymaltose                                         ,         
Ferumoxytol                                                 ,         
Cyanocobalamin                                              ,         
Folinic Acid                                                ,         
Folic Acid                                                  ,         
Hydroxocobalamin                                            ,         
Liver Extracts                                              ,         
Mecobalamin                                                 ,         
Other Megaloblastic Anaemia Preps                           ,         
Erythropoietin                                              ,         
Nandrolone Decanoate                                        ,         
Epoetin Alfa                                                ,         
Epoetin Beta                                                ,         
Oxymetholone                                                ,         
Deferiprone                                                 ,         
Darbepoetin Alfa                                            ,         
Deferasirox                                                 ,         
Epoetin Delta                                               ,         
Eculizumab                                                  ,         
Methoxy Polyethylene Glycol-Epoetin Beta                    ,         
Desferrioxamine Mesilate                                    ,         
Epoetin Zeta                                                ,         
Hydroxycarbamide                                            ,         
Epoetin Theta                                               ,         
Other Hypoplastic/Haemolytic/Renal Preps                    ,         
Anagrelide Hydrochloride                                    ,         
Romiplostim                                                 ,         
Eltrombopag                                                 ,         
Filgrastim                                                  ,         
Lenograstim                                                 ,         
Molgramostim                                                ,         
Pegfilgrastim                                               ,         
Lipegfilgrastim                                             ,         
Plerixafor                                                  ,         
Calcium Polystyrene Sulfonate                               ,         
Sodium Polystyrene Sulfonate                                ,         
Potassium Gluconate                                         ,         
Potassium Chloride                                          ,         
Potassium Sulfate                                           ,         
Other Oral Potassium Preps                                  ,         
Oral Rehydration Salts                                      ,         
Sodium Chloride                                             ,         
Sodium Chloride+Glucose                                     ,         
Sodium Lactate                                              ,         
Sodium Dichloroacetate                                      ,         
Potassium Bicarbonate                                       ,         
Sodium Bicarbonate                                          ,         
Other Oral Bicarbonate Preps                                ,         
Glucose                                                     ,         
Potassium Chloride                                          ,         
Sodium Bicarbonate                                          ,         
Sodium Chloride                                             ,         
Sodium Lactate                                              ,         
Water for Injection                                         ,         
Other Electrolyte & Water Preps                             ,         
Albumin Solution                                            ,         
Dried Plasma Protein Fraction                               ,         
Dextran 70 I.V.I. In Glucose                                ,         
Dextran 70 I.V.I. In Sodium Chloride                        ,         
Dextran 110 I.V.I. In Sodium Chloride                       ,         
Dextran 40 I.V.I. In Sodium Chloride                        ,         
Gelatin                                                     ,         
Dextran 40 I.V.I. In Glucose                                ,         
Hetastarch                                                  ,         
Pentastarch                                                 ,         
Intravenous Nutrition Supplements                           ,         
Other Intravenous Nutrition Preps                           ,         
Gluten Free/Wheat Free Mixes                                ,         
Gluten Free/Wheat Free Cooking Aids                         ,         
Gluten Free/Wheat Free Cereals                              ,         
Gluten Free/Wheat Free Cakes/Pastries                       ,         
Gluten Free/Low Protein Cereals                             ,         
Gluten Free/Low Protein Sweet/Savoury                       ,         
Gluten Free/Wheat Free Meals                                ,         
Gluten Free/Wheat Free/Low Protein Pasta                    ,         
Gluten Free/Wheat Free/Low Protein Bisc                     ,         
Gluten Free/Wheat Free/Low Protein Mixes                    ,         
G/F /W/F /L/P Cooking Aids                                  ,         
Low Protein Meals                                           ,         
Low Protein Desserts                                        ,         
Low Protein Miscellaneous                                   ,         
Low Protein Cereals                                         ,         
Low Protein Pasta                                           ,         
Low Protein Cooking Aids                                    ,         
Low Protein Cakes                                           ,         
Low Protein Snacks                                          ,         
Gluten Free/Wheat Free Snacks                               ,         
Wheat Free Cakes/Pastries                                   ,         
Gluten Free/Wheat Free Biscuits                             ,         
Anhydrous Glucose                                           ,         
B-Galactosidase                                             ,         
Maize (Corn)                                                ,         
Gluten Free/Low Protein Mixes                               ,         
Gluten Free/Low Protein Bread                               ,         
Fructose                                                    ,         
Gluten Free Bread                                           ,         
Gluten Free Biscuits                                        ,         
Gluten Free Grains/Flours                                   ,         
Glucose                                                     ,         
Gluten Free Cakes/Pastries                                  ,         
Gluten Free Cooking Aids                                    ,         
Gluten Free Cereals                                         ,         
Sunflower                                                   ,         
Gluten Free Pasta                                           ,         
Diabetic                                                    ,         
Gluten Free/Wheat Free Sweet/Savoury                        ,         
Gluten Free/Low Protein Pasta                               ,         
Gluten Free/Wheat Free Bread                                ,         
Gluten Free/Low Protein Grains/Flours                       ,         
Low Protein Biscuits                                        ,         
Low Protein Bread                                           ,         
Low Sodium Bread                                            ,         
Gluten Free/Low Protein Biscuits                            ,         
Other Food For Special Diet Preps                           ,         
Low Protein Mixes                                           ,         
Low Protein Grains/Flours                                   ,         
Gluten Free Mixes                                           ,         
Gluten Free/Low Protein Cakes/Pastries                      ,         
Gluten Free/Low Protein Cooking Aids                        ,         
Gluten Free/Low Protein Meals                               ,         
Gluten Free/Wheat Free Grains/Flours                        ,         
Gluten Free/Wheat Free Pasta                                ,         
Maltodextrin                                                ,         
Enteral Nutrition                                           ,         
Calcium Chloride                                            ,         
Calcium Carbonate                                           ,         
Calcium Citrate                                             ,         
Calcium Glubionate                                          ,         
Calcium Gluconate                                           ,         
Calcium Lactate                                             ,         
Calcium Phosphate                                           ,         
Hydroxyapatite                                              ,         
Other Calcium Supplement Preps                              ,         
Sodium Cellulose Phosphate                                  ,         
Trisodium Edetate                                           ,         
Cinacalcet Hydrochloride                                    ,         
Magnesium Aspartate                                         ,         
Magnesium Gluconate                                         ,         
Magnesium Chloride                                          ,         
Magnesium Citrate                                           ,         
Magnesium Glycerophosphate                                  ,         
Magnesium Orotate                                           ,         
Magnesium Sulfate                                           ,         
Magnesium Lactate                                           ,         
Other Magnesium Preps                                       ,         
Monobasic Potassium Phosphate                               ,         
Dibasic Potassium Phosphate                                 ,         
Sodium Dihydrogen Phosphate Dihydrate                       ,         
Sodium Phosphate                                            ,         
Sodium Glycerophosphate                                     ,         
Other Phosphate Supplement Preps                            ,         
Calcium Acetate                                             ,         
Calcium Carbonate                                           ,         
Sevelamer                                                   ,         
Lanthanum Carbonate                                         ,         
Calcium Acetate/Magnesium Carbonate                         ,         
Colestilan                                                  ,         
Sucroferric Oxyhydroxide                                    ,         
Other Phosphate Binding Agent Preps                         ,         
Sodium Fluoride                                             ,         
Stannous Fluoride                                           ,         
Sodium Monofluorophosphate                                  ,         
Other Fluoride Preps                                        ,         
Zinc Sulfate                                                ,         
Zinc Sulfate Monohydrate                                    ,         
Other Zinc Preps                                            ,         
Chromium Trichloride                                        ,         
Other Chromium Preps                                        ,         
Other Dolomite Preps                                        ,         
Other Kelp Preps                                            ,         
Other Manganese Preps                                       ,         
Selenium Sulfide                                            ,         
Other Selenium Preps                                        ,         
Other Mineral Formulation Preps                             ,         
Selenium                                                    ,         
Colestilan                                                  ,         
Vitamin A                                                   ,         
Cod Liver Oil                                               ,         
Halibut Liver Oil                                           ,         
Other Vitamin A Preps 0906011                               ,         
Betacarotene                                                ,         
Other Betacarotene Preps                                    ,         
Other Vitamin A Preps 0906017                               ,         
Other Cyanocobalamin (B12) Preps                            ,         
Nicotinamide                                                ,         
Other Nicotinamide (B7) Preps                               ,         
Dexpanthenol                                                ,         
Pantothenic Acid (Calc Pantothenate)                        ,         
Other Pantothenic Acid Preps                                ,         
Pyridoxine Hydrochloride                                    ,         
Other Pyridoxine Hydrochloride(B6)Preps                     ,         
Riboflavin                                                  ,         
Other Riboflavine (B2) Preps                                ,         
Thiamine Hydrochloride                                      ,         
Fursultiamine                                               ,         
Vitamin B & C Injection                                     ,         
Other Thiamine Hydrochloride (B1) Preps                     ,         
Vitamin B Compound                                          ,         
Other Vitamin B Compound Preps                              ,         
Other Vitamin B Preps                                       ,         
Other Laetrile (Vitamin B17) Preps                          ,         
Ascorbic Acid                                               ,         
Other Vitamin C (Ascorbic Acid) Preps                       ,         
Other Vitamin C & Bioflavonoid Preps                        ,         
Other Vitamin C Preps                                       ,         
Alfacalcidol                                                ,         
Calcitriol                                                  ,         
Colecalciferol                                              ,         
Dihydrotachysterol                                          ,         
Ergocalciferol                                              ,         
Paricalcitol                                                ,         
Other Vitamin D Preps                                       ,         
Vitamin E                                                   ,         
Tocopheryl Acetate                                          ,         
Tocofersolan                                                ,         
Other Vitamin E Preps 0906050                               ,         
Other Vitamin E Preps 0906058                               ,         
Acetomenaphthone                                            ,         
Menadiol Sodium Phosphate                                   ,         
Phytomenadione                                              ,         
Other Vitamin K Preps                                       ,         
Vitamins Caps                                               ,         
Other Multivitamin Preps                                    ,         
Other Vitamin Formulation Preps                             ,         
Ferric Ammonium Citrate                                     ,         
Gentian                                                     ,         
Hydrazine Sulfate                                           ,         
Iron Phosphate                                              ,         
Other Bitter & Tonic Preps                                  ,         
Agalsidase Alfa                                             ,         
Laronidase                                                  ,         
Miglustat                                                   ,         
Carglumic Acid                                              ,         
Agalsidase Beta                                             ,         
Nitisinone                                                  ,         
Galsulfase                                                  ,         
Alglucosidase Alfa                                          ,         
Cystine                                                     ,         
Zinc Acetate                                                ,         
Sucrase                                                     ,         
Asfotase Alfa                                               ,         
Sebelipase Alfa                                             ,         
Elosulfase Alfa                                             ,         
Migalastat                                                  ,         
Eliglustat                                                  ,         
Alglucerase                                                 ,         
Levocarnitine                                               ,         
Cholesterol                                                 ,         
Mercaptamine                                                ,         
Imiglucerase                                                ,         
Sodium Benzoate                                             ,         
Sodium Phenylbutyrate                                       ,         
Trientine Dihydrochloride                                   ,         
Betaine Anhydrous                                           ,         
Acetylcysteine                                              ,         
Ademetionine                                                ,         
N.T.B.C.                                                    ,         
Phenylbutyric Acid                                          ,         
Sacrosidase                                                 ,         
Levocarnitine                                               ,         
Haem Arginate                                               ,         
Malt Extract                                                ,         
Other Food Preps                                            ,         
Other Comp Vit/Mineral Formulation Preps                    ,         
Taurine                                                     ,         
Other Amino Acid&Nutritional Agent Preps                    ,         
Other Enzyme Preps 0911020                                  ,         
Other Glandular Preps                                       ,         
Other Digestive Aid Preps                                   ,         
Other Health Supplement Preps                               ,         
Meloxicam                                                   ,         
Nimesulide                                                  ,         
Ibuprofen Lysine                                            ,         
Dexketoprofen                                               ,         
Rofecoxib                                                   ,         
Diclofenac Potassium                                        ,         
Celecoxib                                                   ,         
Lornoxicam                                                  ,         
Etoricoxib                                                  ,         
Valdecoxib                                                  ,         
Dexibuprofen                                                ,         
Lumiracoxib                                                 ,         
Ibuprofen Sodium Dihydrate                                  ,         
Benzyl Salicylate                                           ,         
Azapropazone                                                ,         
Diclofenac Sodium                                           ,         
Diflunisal                                                  ,         
Etodolac                                                    ,         
Fenbufen                                                    ,         
Fenoprofen                                                  ,         
Benorilate                                                  ,         
Flurbiprofen                                                ,         
Ibuprofen                                                   ,         
Indometacin                                                 ,         
Ketoprofen                                                  ,         
Choline Magnesium Trisalicylate                             ,         
Mefenamic Acid                                              ,         
Naproxen                                                    ,         
Phenylbutazone                                              ,         
Piroxicam                                                   ,         
Sulindac                                                    ,         
Tiaprofenic Acid                                            ,         
Salsalate                                                   ,         
Tolmetin                                                    ,         
Sodium Salicylate                                           ,         
Nabumetone                                                  ,         
Feprazone                                                   ,         
Suprofen                                                    ,         
Oxyphenbutazone                                             ,         
Fenclofenac                                                 ,         
Flufenamic Acid                                             ,         
Tenoxicam                                                   ,         
Acemetacin                                                  ,         
Naproxen Sodium                                             ,         
Aceclofenac                                                 ,         
Ademetionine                                                ,         
Hydrocortisone Acetate                                      ,         
Methylprednisolone Acetate                                  ,         
Prednisolone Acetate                                        ,         
Triamcinolone Acetonide                                     ,         
Triamcinolone Hexacetonide                                  ,         
Apremilast                                                  ,         
Tofacitinib                                                 ,         
Baricitinib                                                 ,         
Auranofin                                                   ,         
Aurothioglucose                                             ,         
Hydroxychloroquine Sulfate                                  ,         
Etanercept                                                  ,         
Penicillamine                                               ,         
Sodium Aurothiomalate                                       ,         
Diacerein                                                   ,         
Leflunomide                                                 ,         
Tiopronin                                                   ,         
Anakinra                                                    ,         
Adalimumab                                                  ,         
Infliximab                                                  ,         
Methotrexate                                                ,         
Abatacept                                                   ,         
Tocilizumab                                                 ,         
Golimumab                                                   ,         
Certolizumab Pegol                                          ,         
Belimumab                                                   ,         
Benzbromarone                                               ,         
Allopurinol                                                 ,         
Colchicine                                                  ,         
Oxipurinol                                                  ,         
Probenecid                                                  ,         
Sulfinpyrazone                                              ,         
Tisopurine                                                  ,         
Rasburicase                                                 ,         
Febuxostat                                                  ,         
Other Gout/Cytotoxic/HyperiuicaemiaPreps                    ,         
Glucosamine Hydrochloride (Rheumatic)                       ,         
Glucosamine Sulf (Rheumatic)                                ,         
Distigmine Bromide                                          ,         
Edrophonium Chloride                                        ,         
Guanidine Hydrochloride                                     ,         
Neostigmine                                                 ,         
Neostigmine Bromide                                         ,         
Neostigmine Metilsulfate                                    ,         
Physostigmine Salicylate                                    ,         
Pyridostigmine Bromide                                      ,         
Tacrine Hydrochloride                                       ,         
Fampridine                                                  ,         
